,x,y,id
73,-0.8715729117393494,-0.08552240580320358,001501_163
74,-0.7686159014701843,0.2842752933502197,001501_177
75,0.10808573314600593,-0.38332040991100863,001501_082_verso
76,-0.26031913032599385,1.2285533330319605,001501_176
77,-0.3225384056568146,0.41275882720947266,001501_162
78,-0.8510600315067856,0.0012441006345651514,001501_189
79,0.1182674765586853,1.374756097793579,001501_156_verso
80,-0.5455957409559169,0.9677215305247931,001501_226_verso
81,-0.12983087682375768,-0.6875438201085604,001501_228
82,0.1772909313440323,1.4690754413604736,001501_138_verso
83,0.6300310506372508,0.48664739956424136,001501_200
84,-0.8921480237899919,0.25507969721060664,001501_214
85,-0.7861968278884888,0.9063623547554016,001501_002
86,0.4486752450466156,-0.18679019808769226,001501_142_verso
87,0.4846112512575192,0.8221810580841343,001501_016
88,0.42700183391571045,-0.294095903635025,001501_148_verso
89,-0.7631070613861084,0.9559216499328613,001501_059
90,-0.28945096747761967,-1.024352310643037,001501_071
91,0.05048476159572601,0.16435472667217255,001501_065
92,-0.21767764310630755,-0.1108302071609099,001501_238_verso
93,0.34903791546821594,0.5627531409263611,001501_273
94,0.6839206880755343,0.6903079747827026,001501_267
95,0.5514046549797058,0.0939936712384224,001501_139
96,-0.3965633654978969,-0.6292760222296382,001501_105
97,-0.28174400329589844,-0.40626686811447144,001501_111
98,-1.0582888712311873,-0.2146739545249062,001501_110
99,-0.5782514214515686,0.8612800240516663,001501_104
100,3.2526998312395787,-2.934663882063571,001501_041_verso
101,0.04286716408761556,-0.08540431787607522,001501_088_verso
102,0.009493841684544898,0.7683549445177077,001501_277_verso
103,-0.2774400044208997,0.18019296030119722,001501_138
104,-0.940077006816864,-0.508234441280365,001501_266
105,0.012612821534276009,0.16182675957679749,001501_272
106,3.367296843703573,-2.8872873406541593,001501_169_verso
107,3.1362383775987737,-2.886876006191404,001501_219_verso
108,-0.15541010134687658,0.2599297916667102,001501_064
109,0.0016036467467224346,0.25682051122211536,001501_070
110,-0.1313977657359618,0.8231906811161277,001501_058
111,-0.5137901902198792,-0.3676336705684662,001501_113_verso
112,0.009066441660973359,-1.083789391170861,001501_099
113,0.6259670420082512,0.3786159898091004,001501_066
114,-0.33663445711135864,0.4687459170818329,001501_072
115,0.008303333073854446,-0.4368773400783539,001501_258
116,-0.7704758644104004,-0.25276678800582886,001501_264
117,-0.17774108052253723,-0.41472217440605164,001501_270
118,3.091226100921631,-2.69716477394104,001501_292_verso
119,0.585332453250885,0.7959311008453369,001501_151_verso
120,3.183284282684326,-2.8018057346343994,001501_198_verso
121,-0.29326089793946,1.2787946508457182,001501_017_verso
122,-0.13446100056171417,-1.0713568925857544,001501_112
123,-0.6841238076316583,0.6154649237057856,001501_106
124,0.11157487332820892,-0.24346919357776642,001501_107
125,-0.06940391251119814,-0.9513153431555729,001501_113
126,3.3673416740712354,-2.9544648698297897,001501_085_verso
127,3.2931647607822216,-2.908801902337656,001501_200_verso
128,-0.9421780090144669,-0.8368120111453161,001501_271
129,-0.837189257144928,-0.14628951251506805,001501_265
130,0.27155574179876885,0.6273303843382517,001501_164_verso
131,0.09456745848196599,-0.43373598397677215,001501_259
132,-0.6039167156076121,-0.8934374738643616,001501_073
133,-0.06703634756906958,-1.0484828847095071,001501_067
134,-0.7864256501197815,-0.33393406867980957,001501_091_verso
135,-0.9342321022965401,0.5802261337483693,001501_058_verso
136,-0.6337234923431724,-0.14891905166497088,001501_098
137,-0.05777461003703203,0.607340751514659,001501_088
138,-0.9161901065523578,0.29540177458472056,001501_063
139,-0.6598183512687683,0.22544968128204346,001501_077
140,0.15627973144787674,0.6694267493911333,001501_261
141,-0.7209649085998535,1.135789155960083,001501_275
142,-0.25125526073586124,-0.7095118959224812,001501_249
143,-0.2547393176175968,-1.0509404584767053,001501_117
144,-0.4360516667366028,-0.14424365758895874,001501_103
145,0.00841206834879884,-0.08997226184733502,001501_102
146,0.03414327494266811,-1.0264148931162456,001501_116
147,0.7921408505411155,0.15454108286750684,001501_187_verso
148,-0.9040610194206238,-0.5455358624458313,001501_248
149,0.19320939940428714,0.4516168778447214,001501_274
150,0.5036439447527088,0.5601565662683597,001501_260
151,0.7880489512333089,0.23201361020351863,001501_250_verso
152,-0.17404061294263662,-0.005861672658237744,001501_076
153,-0.4072423577308655,0.37664660811424255,001501_062
154,-0.03525109589099884,0.1463354229927063,001501_089
155,-0.9837418454962684,-0.10918391129174577,001501_074
156,0.17959515750408173,0.8932679295539856,001501_060
157,0.027297702727318674,0.0074949939542732925,001501_048
158,0.09924372796392797,0.04568482042134226,001501_289
159,0.05474300257651,0.8671582546144976,001501_276
160,-0.7897395420605473,0.03948344941466029,001501_262
161,-0.2941281497478485,0.10077739506959915,001501_024_verso
162,0.6383060924623006,0.030647494517822168,001501_212_verso
163,-0.7060208916664124,0.32465365529060364,001501_100
164,-0.5657271543220601,-0.9124550344008245,001501_114
165,-0.2573508024215698,-0.2953108847141266,001501_128
166,-0.3471495509147644,-0.7758358716964722,001501_129
167,-0.6387162719327327,-0.9405470366120143,001501_115
168,-0.9968177676200867,-0.6417732834815979,001501_139_verso
169,0.046504444257362644,-1.0781451800337258,001501_101
170,0.06667706370353699,0.6681013703346252,001501_005_verso
171,-0.5500444077161958,0.17417733916501238,001501_263
172,-0.11815028601364311,0.24524224851228899,001501_277
173,-0.08564907804416695,0.5018893707066598,001501_288
174,-1.0218145021271308,-0.2097934742330872,001501_049
175,-0.6593295335769653,0.35099533200263977,001501_061
176,0.539499044418335,0.3581656217575073,001501_075
177,-0.7479617949190844,-0.3799997154046463,001501_093
178,-0.9262491464614868,-0.06492142379283905,001501_087
179,0.08931878954172134,-0.901139497756958,001501_078
180,-0.6665356159210205,0.6901635527610779,001501_050
181,0.31591349840164185,0.5020133852958679,001501_044
182,-0.5706043460904802,0.055876344508511304,001501_110_verso
183,-0.2864793837070465,1.000489592552185,001501_291
184,3.2424754514764222,-2.8313018450533374,001501_260_verso
185,0.05245572328567505,0.421326607465744,001501_285
186,-0.3573024506454553,1.4278429461099957,001501_252
187,0.38544923067092896,-0.23727154731750488,001501_246
188,3.3072595884066103,-2.75238040662848,001501_042_verso
189,-0.43820053765621253,-0.6422883710514813,001501_274_verso
190,-0.06015276911084222,-1.1014567196973368,001501_118
191,0.22101588547229767,1.3112820386886597,001501_124
192,-0.7075535655021667,-0.4722491204738617,001501_130
193,-0.6491064997747618,-0.5468751401310952,001501_131
194,-0.029536493122577667,0.3279714286327362,001501_125
195,-0.2737319730404321,0.8245660769415941,001501_119
196,0.4693170189857483,0.549204409122467,001501_196_verso
197,-0.026608006779319664,0.7465759895946635,001501_019_verso
198,0.5312865873263578,0.612723316278,001501_247
199,-0.8565465807914734,-0.6750783920288086,001501_253
200,0.602969765663147,0.22872401773929596,001501_284
201,0.2619761526584625,1.2244714498519897,001501_290
202,-0.6127346352604934,-0.5206346184859711,001501_045
203,-0.02268066422247074,0.05166919101135971,001501_051
204,-0.7510906933620577,-0.3287250232693652,001501_077_verso
205,0.3988208404522313,0.9045869514233498,001501_079
206,-0.5948455343639732,-0.46971256344348705,001501_086
207,-0.1192466989159584,-0.20087897777557373,001501_092
208,-0.6211056113243103,-0.0787154883146286,001501_084
209,-0.21050363691065582,-0.05936577000588153,001501_090
210,0.48689478635787964,0.3341398239135742,001501_021_verso
211,-1.0032275915145874,0.02174323983490467,001501_047
212,-0.9629508637754455,-0.887461314755672,001501_053
213,-0.20001836121082306,0.882342517375946,001501_286
214,-0.7666555643081665,0.16643473505973816,001501_292
215,-0.035780707251584,-0.21993140563582414,001501_092_verso
216,-0.9103087989957884,0.6339224529499465,001501_279
217,-0.5869955427268456,-0.16983227923720096,001501_245
218,-0.8505252003669739,-0.7668266892433167,001501_251
219,-0.841728625796815,0.26294770946273116,001501_109_verso
220,3.2949261976811424,-3.0114380869227215,001501_086_verso
221,3.331115150804752,-2.8408239420722667,001501_203_verso
222,0.4710770939477469,0.7222927603692255,001501_035_verso
223,-0.06959546699643544,0.6588188320941321,001501_133
224,0.7457950741718344,0.5183560821318226,001501_127
225,-0.7229776382446289,-1.0626070499420166,001501_126
226,-0.033419250779002714,0.20818034314376588,001501_132
227,-0.5589689016342163,-0.5469313859939575,001501_014_verso
228,-0.10796620696783066,0.12691634893417358,001501_222_verso
229,0.20981992044141054,-0.7697391532068526,001501_152_verso
230,-1.0012622302863197,-0.1599533677929463,001501_250
231,-0.18744738823668095,0.9330874091606014,001501_244
232,0.018996271927563608,0.9667566610586583,001501_278
233,-0.8558257818222046,0.10236728191375732,001501_293
234,0.06768673303390324,0.8159758545882061,001501_287
235,-0.8935779191635933,-0.23660510446089475,001501_236_verso
236,0.00025219453505331135,-0.1431324921947486,001501_052
237,-0.8678195142816851,0.4223386320795334,001501_046
238,-0.1995575726032257,0.5908867120742798,001501_091
239,0.39586490392684937,0.15233618021011353,001501_085
240,-0.7007583975791931,-0.20832034945487976,001501_081
241,0.29421646376842564,-0.0408144826009107,001501_095
242,-0.9115408062934875,-0.9603764414787292,001501_042
243,-0.969632089138031,0.21414026618003845,001501_056
244,3.3441857525914993,-2.788963226724269,001501_190_verso
245,0.2568753957748413,1.3184093236923218,001501_283
246,-0.4805600941181183,-0.027535956352949142,001501_240
247,0.04756666719913483,-0.49058234691619873,001501_254
248,-0.6988055409203876,1.0461867575775754,001501_268
249,-0.1942136585712433,-0.6536575555801392,001501_071_verso
250,-0.8252406716346741,-0.8196685314178467,001501_136
251,0.25236794352531433,0.12236389517784119,001501_122
252,0.8268670939907936,0.19612750452080027,001501_050_verso
253,-0.9273786370868917,-0.28810449253728104,001501_123
254,0.6695901078691391,0.6311515237285235,001501_137
255,0.15157894790172577,1.0078001022338867,001501_269
256,-0.1630430519580841,-0.172263503074646,001501_255
257,-0.581481154009395,0.9531331908713688,001501_241
258,0.13767684996128082,0.008979735895991325,001501_178_verso
259,-0.3729260563850403,0.7192558646202087,001501_282
260,-0.8749234506891956,0.5876983832177758,001501_057
261,-0.20819594021589258,-0.9099982182290447,001501_043
262,-0.5030848979949951,1.132895827293396,001501_094
263,3.3315196509213014,-2.943484882319729,001501_044_verso
264,-0.8266520878161073,0.052156355020476525,001501_080
265,0.5915527185498882,0.38396804436338633,001501_096
266,-0.7297572493553162,0.2576778829097748,001501_082
267,-0.4200408160686493,0.13842689990997314,001501_224_verso
268,0.3253439962863922,0.6179732084274292,001501_055
269,-0.1574368169428634,1.321749108498393,001501_041
270,0.06642454117536545,0.5868397355079651,001501_069
271,-0.3528716564178467,-0.9918933510780334,001501_280
272,-0.4188791811466217,0.6044789552688599,001501_257
273,0.24425682425498962,-0.43455788493156433,001501_243
274,3.0480892658233643,-2.7644920349121094,001501_283_verso
275,-0.4822567105293274,0.24701009690761566,001501_121
276,-0.28616390629164706,-0.7295866739329451,001501_135
277,0.5392278432846069,0.48467960953712463,001501_109
278,-0.14907641096458235,0.771431641531838,001501_108
279,-0.5392236511749713,0.12344192733128867,001501_134
280,-0.6896471381187439,-0.41213133931159973,001501_120
281,0.6307986293774056,0.5377175747488852,001501_242
282,-0.5755112842770891,0.10726023020421772,001501_256
283,-0.6338018178939819,1.2035953998565674,001501_281
284,-0.7904853820800781,-0.4873817563056946,001501_068
285,-0.5114937424659729,-0.29904815554618835,001501_080_verso
286,-0.056612417101860046,1.386456847190857,001501_040
287,-0.8560452461242676,-0.6236488223075867,001501_054
288,0.27849268913269043,-0.5207461714744568,001501_083
289,-0.5209357738494873,-0.04520249739289284,001501_097
290,0.3774159022892297,0.9558498986811229,001501_033
291,0.19131332992688874,0.6199870683710482,001501_027
292,-0.6037099210571776,1.0032614642315627,001501_039_verso
293,-0.27402788400650024,0.30040621757507324,001501_219
294,-0.8991544298094176,0.5343074497751646,001501_231
295,-0.3127990006554668,-0.13215735296493603,001501_225
296,0.508345552013978,0.7697464970354239,001501_184
297,-0.2463284432888031,0.5451573729515076,001501_190
298,-0.9295800998267664,-0.1861289367453398,001501_147
299,-0.33691316843032837,0.9313719868659973,001501_153
300,-0.300250687228581,0.8750512266593888,001501_152
301,0.1479887068271637,0.2616941034793854,001501_146
302,-0.7357006669044495,1.1975986957550049,001501_191
303,-0.5697479266649297,0.39631530705676515,001501_185
304,-0.5596017837524414,0.7552756071090698,001501_224
305,-0.36825420108341483,-0.7193445388100088,001501_230
306,-0.3286028530924821,1.3221061919794228,001501_218
307,0.2588204475114892,-0.08875415779109931,001501_124_verso
308,0.7076106521502288,0.5357863397741104,001501_254_verso
309,0.7916083300361945,0.41555096767268107,001501_062_verso
310,-0.43728929694784463,1.1594721491321605,001501_026
311,-0.20578376948833466,-0.5991926789283752,001501_032
312,-0.12114892951365412,0.47510394893461066,001501_278_verso
313,-0.1311528980731964,1.1525914669036865,001501_087_verso
314,-0.6613423478546889,1.0594386002570195,001501_018
315,-0.2368527501821518,0.04789547994732857,001501_024
316,0.46769553422927856,1.1008038520812988,001501_030
317,0.746060848236084,0.31092628836631775,001501_172_verso
318,3.2600277874010364,-2.9929825227961806,001501_202_verso
319,-0.38282588079476465,1.3765392063618322,001501_226
320,-0.17593097686767578,0.6429613828659058,001501_232
321,-0.5462820529937744,0.4962071478366852,001501_193
322,-0.44445144807497056,0.730217774723395,001501_187
323,0.006220449693500996,1.195444107055664,001501_178
324,0.33810004591941833,0.2660798728466034,001501_144
325,0.48071035742759705,0.10092220455408096,001501_145
326,-0.6024135947227478,0.5941124558448792,001501_151
327,-0.17400242388248444,1.4113882780075073,001501_179
328,-0.3433229923248291,0.8634835481643677,001501_186
329,0.698199450969696,0.7646828889846802,001501_237_verso
330,-0.21052972972393036,0.47334370017051697,001501_192
331,3.3680928047622674,-2.834591962973181,001501_147_verso
332,3.1187735837267336,-2.937732238278268,001501_284_verso
333,-0.418656771630013,1.3819903810319283,001501_233
334,-0.22308565616532106,0.9773047772982363,001501_227
335,-0.0016903542665767841,0.9161042655806508,001501_031
336,3.133481740951538,-2.4148716926574707,001501_153_verso
337,0.06522859135242902,0.09602978094457122,001501_025
338,-0.15063834190368652,0.9751930832862854,001501_015_verso
339,-0.0031635931227356195,0.6261867880821228,001501_019
340,-0.5497021079063416,0.5968982577323914,001501_223_verso
341,0.7220232277773125,0.43595338806326367,001501_246_verso
342,-0.930131196975708,-0.39950063824653625,001501_021
343,-0.2680688798427582,-0.4843257665634155,001501_035
344,-0.9631661176681519,-0.27476024627685547,001501_009
345,-0.050847310572862625,1.0565241575241089,001501_223
346,-0.7072111964225769,-0.10740181803703308,001501_237
347,0.6466396064487823,0.6828105600827368,001501_158_verso
348,-0.32242803000098086,1.4038549021414743,001501_196
349,-1.021403322334897,-0.25935916863768804,001501_182
350,0.15085743372036492,0.6147282146626158,001501_155
351,-0.07088005519897664,-0.26060968383857286,001501_064_verso
352,0.3514394164085388,0.2176251858472824,001501_141
353,-0.4732323443262803,1.1913622611010326,001501_169
354,-0.8773953318595886,0.7012706995010376,001501_168
355,-0.7215460538864136,-1.00900399684906,001501_140
356,0.7858598886128215,0.09897830141224342,001501_154
357,3.2587651992544315,-2.8840605441848455,001501_179_verso
358,-0.9979157447814941,-0.4152170717716217,001501_183
359,-0.9549885988235474,0.4546273648738861,001501_197
360,0.6353338520790394,0.08680530740440072,001501_209_verso
361,0.7658139613944888,0.569732153619871,001501_273_verso
362,-0.8390218019485474,-0.4175277352333069,001501_236
363,-0.9077051402619077,0.34801737658554477,001501_051_verso
364,-0.9716307699140979,-0.7860967464431985,001501_222
365,0.5868937969207764,0.5766592621803284,001501_008
366,-0.32520946860718586,1.4782140138112976,001501_034
367,-0.09025812398829797,1.0346783206478574,001501_020
368,-0.4447909891605377,1.2847440242767334,001501_036
369,0.6502210672058163,0.43420200088609706,001501_022
370,-0.4834295036946779,-1.0095904341528845,001501_234
371,3.330987500460333,-3.0030778997107364,001501_188_verso
372,-0.8146554398042444,1.015094664416371,001501_220
373,-1.0095688104629517,0.3668361306190491,001501_208
374,-0.13371772662402176,0.5322860126196876,001501_013_verso
375,-0.8312438537704163,0.4370900817706905,001501_225_verso
376,3.2793378829956055,-2.621148109436035,001501_155_verso
377,-0.8588822005559996,-0.27018600269372306,001501_181
378,-0.450849899934887,0.3412344302996359,001501_195
379,0.24895627141780854,0.5753482603944671,001501_069_verso
380,-1.0157735347747803,-0.6916453242301941,001501_142
381,-0.5384580950562275,0.34624127869234983,001501_156
382,3.2937677460397836,-2.856265690868509,001501_204_verso
383,-0.9214729070663452,0.7267636656761169,001501_157
384,-0.035363953560590744,1.167607069015503,001501_143
385,-0.4847894451774263,0.6953531885816634,001501_194
386,-0.7475393362791312,0.5204313824165728,001501_180
387,-0.8006050430467351,0.9660452691438468,001501_209
388,-0.24816603719338529,-0.9961680546629702,001501_221
389,0.6093169450759888,0.969638466835022,001501_235
390,-0.19330803541800276,1.3410689399271576,001501_023
391,-1.0206282138824463,0.13467633724212646,001501_037
392,0.5552277565002441,0.010348920710384846,001501_210_verso
